stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,parent_station
7623,TEXP73,Parc des Expos,44.89511780,-0.56658379,0,
7901,PEX15A,Parc des expos,44.89349415,-0.56550424,0,
9290,PEX75A,Parc des expos,44.89546100,-0.56543908,0,
7327,TEXPO1,Parc des Expositions,44.89334000,-0.56579900,1,TTEXPO
7328,TEXPO,Parc des Expositions,44.89326700,-0.56583200,1,TTEXPO
7338,BRI25A,Parc des Expositions,44.89542900,-0.56532300,0,BBRICAU
7211,TEXP14,Parc des Expositions Porte D,44.89513100,-0.56617900,1,BEXPOSI
7282,TEXP37,Parc des Expositions Porte D,44.89512100,-0.56647000,1,BEXPOSI
15736,PIRI17,Parc des Iris,44.86853783,-0.53113208,0,
6399,PJA37A,Parc des Jalles,44.91151300,-0.58056400,1,BPJALL
6400,PJA37R,Parc des Jalles,44.91142100,-0.58062100,1,BPJALL
5471,LAC58A,Parc des Lacs,44.92124338,-0.61515780,0,
5472,LAC58R,Parc des Lacs,44.92116772,-0.61526710,0,
3967,VAS77A,Parc des Oliviers,44.95084800,-0.59999600,1,BVASSIV
5475,VAS77R,Parc des Oliviers,44.95081400,-0.59991800,1,BVASSIV
13085,PCA03R,Parc du Caillou,44.86026538,-0.63519299,0,
2979,PCA52A,Parc du Caillou,44.86030840,-0.63498035,0,
2980,PCA52R,Parc du Caillou,44.86012794,-0.63443643,0,
9032,PCH11A,Parc du Château,44.83845267,-0.65279447,0,
9033,PCH11R,Parc du Château,44.83831000,-0.65276000,1,BPCHATE
9114,COT21R,Parc du Cotor,44.78066500,-0.61644100,1,BPCOTO
9242,COT80A,Parc du Cotor,44.78025800,-0.61704700,0,BPCOTO
9388,SCOPMIA,Parc du Mirail,44.86457900,-0.49104100,0,BSCOPMI
9389,SCOPMIR,Parc du Mirail,44.86461800,-0.49095500,0,BSCOPMI
4041,PEY67A,Parc du Peyrou,44.86644100,-0.48455400,1,BPEYROU
2791,PHB45R,Parc Haut Brion,44.81280800,-0.61382600,0,BPHBRIO
5070,PHT45A,Parc Haut Brion,44.81350300,-0.61270500,1,BPHTBRI
1486,IND80R,Parc Industriel,44.78030100,-0.64869800,0,BPINDUS
155,IND80A,Parc Industriel,44.78013200,-0.64837100,1,BPINDUS
4610,FLPA32,Parc Municipal,44.83050800,-0.52680300,1,BFLPAR
4611,PAR32A,Parc Municipal,44.83047600,-0.52695300,0,BPARCMU
5271,LAR01A,Parc Peyandreau,44.83324954,-0.66489436,0,
5272,ANP49R,Parc Peyandreau,44.83275374,-0.66298738,0,
9670,PEY34A,Parc Peyandreau,44.83402200,-0.66633800,1,BPEYAND
384,GPA27R,Parc Rivière,44.85601800,-0.58485400,0,BCGPARC
5947,PRI72R,Parc Rivière,44.85367594,-0.58732733,0,
8258,PRI06A,Parc Rivière,44.85586600,-0.58455300,0,BPRIV06
3002,HAILLA,Parc Sainte-Christine,44.88676600,-0.68104400,0,BTHAILL
503,SOU21R,Parc Sourreil,44.79213200,-0.58194300,1,BPSOURR
869,SOU21A,Parc Sourreil,44.79154900,-0.58214600,1,BPSOURR
8026,PMA174,Parking Martignas,44.84685621,-0.77304622,0,
8021,PTH172,Parking Thales,44.84875700,-0.70381575,0,
7002,PDL36R,Pas de la Côte,44.78110000,-0.53652100,1,BPDLCOT
7003,PDL36A,Pas de la Côte,44.78097800,-0.53638600,1,BPDLCOT
1894,TOU53R,Pas de la Tourte,44.91965896,-0.73360645,0,
3070,TOU53A,Pas de la Tourte,44.91967993,-0.73351905,0,
7516,PAT30R,Pas de la Tourte,44.92024400,-0.73388600,1,BPATOUR
7528,PAT30A,Pas de la Tourte,44.91953000,-0.73422000,1,BPATOUR
9656,SCOPASA,Pas de la Tourte,44.91963400,-0.73352900,0,BSCOPAS
9657,SCOPASR,Pas de la Tourte,44.91969800,-0.73352000,0,BSCOPAS
3211,PNI48A,Passage à niveau,44.82199800,-0.62442100,1,BPNIV48
1396,PAS90R,Pasteur,44.90115500,-0.51292200,0,BPAST90
149,PAST9R,Pasteur,44.84573846,-0.59865267,0,
406,PAS90A,Pasteur,44.90121200,-0.51282400,0,BPAST90
634,PAST9A,Pasteur,44.84580716,-0.59847971,0,
4575,PRE10R,Patinoire,44.83610854,-0.58766154,0,
8821,PRE26A,Patinoire,44.83601300,-0.58783300,0,BPREFE
1423,PAU21A,Pauge,44.75763200,-0.57667100,1,BPAUGE
2885,PAU21R,Pauge,44.75755200,-0.57552700,1,BPAUGE
9603,SCOPAUA,Paul Berniard,44.88360600,-0.70937500,0,BSCOPAU
9604,SCOPAUR,Paul Berniard,44.88364400,-0.70931400,0,BSCOPAU
15125,PDSUBA,Paul Doumer,44.85230518,-0.57339129,0,
15126,PDSUBR,Paul Doumer,44.85231706,-0.57358210,0,
1971,PDO01R,Paul Doumer,44.85198200,-0.57362400,1,BPDOUM
2442,PDO01A,Paul Doumer,44.85187600,-0.57383300,1,BPDOUM
5396,PDOUA,Paul Doumer,44.85196700,-0.57409200,1,TPDOUM
5397,PDOUR,Paul Doumer,44.85189400,-0.57411300,1,TPDOUM
7730,DOU26A,Paul Doumer,44.85156212,-0.57491505,0,
5807,PMO42R,Paul Montagne,44.80675500,-0.64237700,1,BPMONTA
5808,PMO42A,Paul Montagne,44.80681300,-0.64335600,1,BPMONTA
1650,PAU57A,Paulin,44.85001250,-0.58578823,0,
674,PAU10A,Paulin,44.85000923,-0.58644684,0,
1851,PNO93R,Paulin de Nole,44.95447900,-0.49699800,0,BPNOLE
535,PNO93A,Paulin de Nole,44.95484200,-0.49835300,0,BPNOLE
371,PXO21R,Peixotto,44.80653100,-0.59178600,1,BPXOTTO
3741,PEXOA,Peixotto,44.80724400,-0.59259100,1,TPEIXOT
3742,PEXOR,Peixotto,44.80724100,-0.59268000,1,TPEIXOT
3797,PEI08A,Peixotto,44.80609800,-0.59207478,0,
4008,PEX40A,Peixotto,44.80698633,-0.59247340,0,
3551,PEI19R,Peixotto (côté Mairie),44.80833800,-0.59135700,1,BUNIVER
4112,PEI19A,Peixotto (côté Université),44.80833400,-0.59149600,1,BUNIVE1
3819,PEI42A,Peixotto (Tram B),44.80693400,-0.59298900,1,BTPEIXO
8791,PEI10A,Peixotto (Tram B),44.80676300,-0.59324400,1,BTPEIXO
3929,PEL94A,Pelet,44.93844800,-0.50979000,0,BPELET
3930,PEL94R,Pelet,44.93832900,-0.50898400,0,BPELET
1231,RBEG9R,Pelleport,44.82136900,-0.56514200,0,BPELLEP
3205,PEL23R,Pelleport,44.82193400,-0.56579800,1,BPELLE
608,PEL23A,Pelleport,44.82084300,-0.56583000,0,BPELLE
15053,SBPLER,Pelletan,44.85847400,-0.51970300,0,BSBPELL
15054,SBPELA,Pelletan,44.85900200,-0.51981200,0,BSBPELL
3508,PET41A,Pelletan,44.81230000,-0.60063800,1,BPETAN
3509,PET41R,Pelletan,44.81193600,-0.60047500,0,BPETAN
3694,CPELA,Pelletan,44.85870700,-0.51971800,1,TCPELL
3695,CPELR,Pelletan,44.85864400,-0.51972600,1,TCPELL
5903,LTONDU,Pelouse de Douet,44.82793761,-0.61143049,0,
9056,DOU41A,Pelouse de Douet,44.82658691,-0.61305334,0,
13074,ASC25,Pelouses d'Ascot,44.82276050,-0.49569733,0,
1590,PER53A,Pericot,44.90221718,-0.74486142,0,
2965,PER53R,Pericot,44.90324700,-0.74477800,1,BPERICO
9757,SCOPERA,Perriau,44.75277700,-0.61931400,0,BSCOPER
9758,SCOPERR,Perriau,44.75294100,-0.61926100,0,BSCOPER
1123,PER44A,Perrin,44.78007600,-0.65115100,1,BPERRIN
65,PER44R,Perrin,44.78020100,-0.65119800,1,BPERRIN
947,PER50R,Perrin,44.84141400,-0.66930400,1,BPERRI
8031,PGP171,Pessac Alouette,44.79417173,-0.65745953,0,
15024,SBBGNA,Pessac Bougnard,44.79416064,-0.63368805,0,
13108,TPES87,Pessac Centre,44.80797919,-0.63115096,0,
15021,SBPESA,Pessac Centre,44.80329528,-0.63244329,0,
2763,PES35A,Pessac Centre,44.80602900,-0.63181000,0,BPESCTR
2788,PES35R,Pessac Centre,44.80619300,-0.63065600,1,BPESCTR
5247,PESSA,Pessac Centre,44.80429200,-0.63254600,1,TPESSA
5248,5248,PESSAC CENTRE,44.80428458,-0.63250726,0,
5293,TPES23,Pessac Centre (Tram B),44.80436400,-0.63256300,1,BPESCTR
5294,PESS48,Pessac Centre (Tram B),44.80480400,-0.63151500,1,BPESCTR
5297,PCE81R,Pessac Centre (Tram B),44.80456100,-0.63260100,1,BPECENT
5285,PCE46A,Pessac Centre (Trendel),44.80605700,-0.63343200,1,BPESCTR
5286,PCE46R,Pessac Centre (Trendel),44.80589500,-0.63287700,1,BPESCTR
2864,SMA48A,Pessac Gare,44.80376465,-0.63132162,0,
485,SMA48R,Pessac Gare,44.80338616,-0.63214534,0,
5349,GPE34,Pessac Gare,44.80146743,-0.63541391,0,
8029,PPP173,Pessac Le Pacha,44.78294712,-0.68964508,0,
15110,FICT01,Petit Cardinal,44.84663607,-0.54108005,0,
7263,PCA45A,Petit Cardinal,44.84662239,-0.54263742,0,
1002,PGA46A,Petit Gazinet,44.77973200,-0.69469800,1,BPGAZIN
2778,PGA46R,Petit Gazinet,44.77973000,-0.69450800,0,BPGAZIN
274,PTP91R,Petit Peyronnet,44.93111400,-0.54604900,0,BPTPEYR
510,PTP91A,Petit Peyronnet,44.93160300,-0.54597800,0,BPTPEYR
2500,PEX55R,Pexotto,44.90095000,-0.66944600,1,BPEXO55
2704,PEX55A,Pexotto,44.90108700,-0.66911200,1,BPEXO55
3947,PEY77R,Peybois,44.93991600,-0.63289800,1,BPEYBOI
3948,PEY77A,Peybois,44.93999300,-0.63277600,1,BPEYBOI
1029,PEY93R,Peychaud,44.95154500,-0.49285500,0,BPEYCHA
1988,PEY93A,Peychaud,44.95163300,-0.49293600,0,BPEYCHA
9601,SCOPEYA,Peychaud,44.88298800,-0.70440200,0,BSCOPEY
9602,SCOPEYR,Peychaud,44.88301200,-0.70448000,0,BSCOPEY
15031,SBPEYR,Peychotte,44.82647844,-0.61969525,0,
15032,SBPEYA,Peychotte,44.82664998,-0.62023822,0,
5230,PEYCA,Peychotte,44.82660500,-0.61995700,1,TPEYCHO
5231,PEYCR,Peychotte,44.82657200,-0.61987900,1,TPEYCHO
5284,PEY46A,Peychotte,44.82616500,-0.61937100,1,BPEYCHO
5815,PEY42R,Peychotte,44.82645400,-0.61904800,0,BPEYCHO
9128,PEY74R,Peychotte,44.82667000,-0.62018900,0,BPEYCHO
5897,PEY20R,Peydavant,44.80160100,-0.58511600,1,BPEYDA
5898,PEY20A,Peydavant,44.80196700,-0.58549400,1,BPEYDA
8462,PEL20A,Peylanne,44.80370712,-0.57906016,0,
8463,PEL20R,Peylanne,44.80367973,-0.57907107,0,
1520,GAZ38A,Peyronneaud,44.88368000,-0.55031500,1,BGAZBX
3244,GAZ38R,Peyronneaud,44.88357300,-0.55025700,1,BGAZBX
420,MALB09,Peyronnet,44.82751500,-0.56122600,0,BMALBEC
534,PEY02A,Peyronnet,44.82797315,-0.56016622,0,
92,PEY16A,Peyronnet,44.82834136,-0.56132938,0,
8812,PHA38A,Phare,44.85532222,-0.67253202,0,
8065,CPH48A,Photonique,44.78610168,-0.63181278,0,
9778,CPH39R,Photonique,44.78519900,-0.63488000,0,BPHOTON
9779,CPH39A,Photonique,44.78524500,-0.63484500,0,BPHOTON
2845,PHE84R,Phénix Haut Brion,44.80807300,-0.61588800,1,BPHENIX
3829,PIC83A,Pic Vert,44.91261300,-0.71362800,0,BPICVER
7524,PIC83R,Pic Vert,44.91242600,-0.71355200,0,BPICVER
389,PIC43A,Picard,44.80459085,-0.57345774,0,
678,PIC43R,Picard,44.80378882,-0.57401436,0,
917,PCA04A,Picard,44.85477400,-0.57200300,1,BPICAR
951,PIC01R,Picard,44.85519300,-0.57130700,1,BPICAR
1010,PIC84R,Picardie,44.78966800,-0.68728900,1,BPICA84
110,PIC46R,Picardie,44.78972200,-0.68757100,1,BPICARD
7283,GOU34A,Pichey,44.84093100,-0.66701700,1,BGOUR34
7284,GOU34R,Pichey,44.84081300,-0.66703500,1,BGOUR34
15123,SBPICO,Picot,44.88144770,-0.64228296,0,
7941,BLA02A,Picot,44.88040800,-0.64074500,1,BBLANC2
7942,BLA05R,Picot,44.88034200,-0.64081700,1,BBLANC2
8352,PICOTA,Picot,44.88144900,-0.64142100,1,TPICOT
8353,PICOTR,Picot,44.88130400,-0.64090400,1,TPICOT
1623,PCU32R,Pierre Curie,44.85323900,-0.49858400,1,BPCURI
1873,CUR21R,Pierre Curie,44.76181800,-0.57066300,0,BCURI21
2000,PCU63A,Pierre Curie,44.85327600,-0.49853500,1,BPCURI
80,CUR21A,Pierre Curie,44.76164500,-0.57043700,0,BCURI21
9743,PLO66R,Pierre Loti,44.86724000,-0.50641400,0,BPLOT66
9744,PLO66A,Pierre Loti,44.86733100,-0.50639400,0,BPLOT66
1027,MAN35R,Pierre Mendès France,44.82958600,-0.64038800,1,BMANDES
5236,MENDA,Pierre Mendès France,44.83018100,-0.63983100,1,TMENDE
5237,MENDR,Pierre Mendès France,44.83013500,-0.63986600,1,TMENDE
865,MAN35A,Pierre Mendès France,44.82962500,-0.64031500,1,BMANDES
13155,PGALAN,Pin Galant,44.84445200,-0.65153800,1,BPGALAN
15093,SBPING,Pin Galant,44.84430538,-0.65132566,0,
7329,GALAN1,Pin Galant,44.84426800,-0.65136100,1,TPGALA
7330,GALAN2,Pin Galant,44.84419700,-0.65131900,1,TPGALA
7372,PGA34A,Pin Galant,44.84571331,-0.65482524,0,
3622,PIN08A,Pinel,44.82413871,-0.52135020,0,
3623,PIN08R,Pinel,44.82563555,-0.52160869,0,
13087,PFR03R,Pins Francs,44.85786928,-0.62220134,0,
2906,PFR52A,Pins Francs,44.85843815,-0.62410081,0,
2978,PFR52R,Pins Francs,44.85807142,-0.62291133,0,
126,PFR54R,Pins-Francs,44.86638900,-0.62323300,1,BPFRAN
912,PFR54A,Pins-Francs,44.86685800,-0.62377000,1,BPFRAN
9390,SCOPINA,Pinsan,44.85959300,-0.48596700,0,BSCOPIN
9391,SCOPINR,Pinsan,44.85953800,-0.48600100,0,BSCOPIN
8760,PIN72R,Pinsan - Piscine,44.87330900,-0.65079200,1,BPINSAN
8761,PIN72A,Pinsan - Piscine,44.87316500,-0.65078300,1,BPINSAN
3077,TPINS,Pinsoles,44.93519400,-0.75860000,0,BTPINSO
3341,TCHA05,Piscine Chambéry,44.75486600,-0.58584200,1,BTCHAMB
3224,THO41R,Piscine de Thouars,44.79058700,-0.59126000,1,BPTHOUA
3225,THO41A,Piscine de Thouars,44.79045900,-0.59131500,1,BPTHOUA
13144,PISG16T,Piscine Galin,44.84692802,-0.53927419,0,
2387,PGA80R,Piscine Galin,44.84661000,-0.54133178,0,
4156,PCA02A,Piscine Galin,44.84661929,-0.54104099,0,
5745,PCA28A,Piscine Galin,44.84790100,-0.54209700,1,BPCARD
66,PGA80A,Piscine Galin,44.84657517,-0.54214037,0,
9246,PIG16A,Piscine Galin,44.84701100,-0.54148400,1,BPGALIN
5407,PIS10R,Piscine Grand Parc,44.85766300,-0.57996700,1,BPGPARC
5408,PIS10A,Piscine Grand Parc,44.85597400,-0.57840200,1,BPGPARC
735,PJU13A,Piscine Judaïque,44.84089100,-0.59081700,1,BPJUDAI
915,JUD10A,Piscine Judaïque,44.84077400,-0.59026500,0,BPJUDA
4430,PIS01A,Piscine Tissot,44.87933700,-0.54745400,1,BPISCIN
5614,PIS31A,Piscine Tissot,44.87862400,-0.54776400,0,BPISCIN
9224,PUNI80R,Piscine Universitaire,44.80002300,-0.60652200,1,BPUNIIV
9225,PUNI80A,Piscine Universitaire,44.79998600,-0.60654500,1,BPUNIIV
13153,PBOURS,Pl de la Bourse,44.84076033,-0.56918558,0,
15098,SBBOUR,Pl de la Bourse,44.84209191,-0.56953626,0,
15099,SBBOUA,Pl de la Bourse,44.84163936,-0.56959616,0,
9065,P11NOV,Pl du 11 Novembre,44.82796185,-0.64950301,0,
9566,SCOPLAA,Place Corbiac,44.87433200,-0.71042200,0,BSCOPLA
9567,SCOPLAR,Place Corbiac,44.87438100,-0.71029900,0,BSCOPLA
28,PLG93R,Place de Grandjean,44.94229400,-0.50215100,1,BPLGDJE
740,PLG93A,Place de Grandjean,44.94232400,-0.50206400,1,BPLGDJE
1834,EGL58R,Place de l'Eglise,44.94885900,-0.60572000,1,BEGLI58
315,EGL58A,Place de l'Eglise,44.94859300,-0.60561400,1,BEGLI58
2489,EUR15A,Place de l'Europe,44.85923700,-0.58231000,1,BEUROP
4396,PEU15R,Place de l'Europe,44.85932600,-0.58205000,1,BEUROP
5961,EUR46R,Place de l'Europe,44.85974190,-0.58117641,0,
3774,BOURA,Place de la Bourse,44.84158300,-0.56965600,1,TBOURS
3775,BOURR,Place de la Bourse,44.84152000,-0.56967700,1,TBOURS
5869,ROC43R,Place de la Raze,44.80591600,-0.56475600,0,BROCHER
9726,PLR73R,Place de la Raze,44.80581300,-0.56515500,0,BPLRAZE
34,P2V32R,Place des 2 Villes (vers Buttinière),44.86435600,-0.51950200,0,BP2VIL
3552,P2V32A,Place des 2 Villes (vers Rocade),44.86417800,-0.51944000,0,BP2VIL
5303,11N81R,Place du 11 Novembre,44.82847000,-0.64857300,1,BP11NO
928,11N75R,Place du 11 Novembre,44.82904200,-0.64818000,1,BP11NO
3074,PMA53R,Place du Mayne,44.87325200,-0.68252800,0,BPMAYN
3078,PMA53A,Place du Mayne,44.87361663,-0.68347708,0,
3714,PALAA,Place du Palais,44.83792500,-0.56934700,1,TPALAI
3715,PALAR,Place du Palais,44.83790100,-0.56925700,1,TPALAI
5175,PORT38,Place du Port,44.80711978,-0.52289123,0,
1589,PFL36A,Place Florale,44.86883900,-0.63593900,1,BPFLOR
2511,PFL36R,Place Florale,44.86888300,-0.63624600,1,BPFLOR
6403,PFL02R,Place Florale,44.86883419,-0.63636916,0,
1972,JMO34A,Place Jean Moulin,44.81225175,-0.54904105,0,
2417,LOP16R,Place Lopès,44.84567100,-0.61210300,1,BLOPES
3317,LOP16A,Place Lopès,44.84592000,-0.61304300,1,BLOPES
5909,LOP41A,Place Lopès,44.84584161,-0.61239230,0,
1968,PMA38R,Place Maran,44.87526159,-0.55314079,0,
2550,PMAR9T,Place Maran,44.87515600,-0.55419900,1,BPMARA
8221,PMA09A,Place Maran,44.87521500,-0.55375900,1,BPMARA
8231,PMA76A,Place Maran,44.87572400,-0.55276400,1,BMARAN
899,PMAR9A,Place Maran,44.87575100,-0.55248700,1,BMARAN
1717,MEI95R,Place Meignan,44.90227700,-0.50622100,1,BPMEIGN
5641,PME07A,Place Meignan,44.90232900,-0.50772000,1,BPMEIGN
5643,PME07R,Place Meignan,44.90225400,-0.50752500,1,BPMEIGN
646,MEI95A,Place Meignan,44.90231300,-0.50591900,1,BPMEIGN
13147,DES01A,Place Mondésir,44.83870384,-0.61487185,0,
2467,MON01R,Place Mondésir,44.83822300,-0.61524600,1,BPMONDE
299,MON50A,Place Mondésir,44.83854700,-0.61692600,1,BMONDES
8532,MON11A,Place Mondésir,44.83802863,-0.61733647,0,
2418,MOS16R,Place Moscou,44.84429800,-0.60969600,1,BMOSCO
565,MOS16A,Place Moscou,44.84430200,-0.60957000,1,BMOSCO
5908,MOS41A,Place Moscou,44.84475519,-0.60949729,0,
1361,MOZ41R,Place Mozart,44.81467700,-0.60125900,1,BMOZAR
2432,PMO41A,Place Mozart,44.81464500,-0.60113000,0,BMOZAR
9463,SCONAVA,Place Navarre,44.79414700,-0.66502700,0,BSCONAV
9464,SCONAVR,Place Navarre,44.79437600,-0.66518100,0,BSCONAV
5910,CHA41A,Place Ozanam,44.84953468,-0.61328880,0,
6983,OZA41R,Place Ozanam,44.84956700,-0.61534300,1,BOZANA
6984,OZA41A,Place Ozanam,44.84966900,-0.61441200,1,BOZANA
9429,SCOPTO,Place Pontac,44.77361000,-0.56074600,0,BSCOPTO
2334,RAVE9A,Place Ravezies,44.86643200,-0.57436700,1,BRAVESI
2336,RAV09R,Place Ravezies,44.86556731,-0.57688447,0,
3007,RAV38R,Place Ravezies,44.86655208,-0.57597139,0,
304,RAVE37,Place Ravezies,44.86730102,-0.57566426,0,
6685,RAV45R,Place Ravezies,44.86701200,-0.57568400,1,BRAVE45
6943,PRAV35,Place Ravezies,44.86804631,-0.57574977,0,
9021,PRAV33,Place Ravezies,44.86727363,-0.57567519,0,
9064,RAV_09,Place Ravezies,44.86657500,-0.57442700,1,BRAVESI
9860,RAV502,Place Ravezies,44.86575600,-0.57465300,0,BRAVFL
6832,RAV07A,Place Ravezies (côté Parc Relais),44.86715500,-0.57598400,1,BRAVESI
5412,RAVEA,Place Ravezies - le Bouscat,44.86712500,-0.57581800,1,TRAVESI
5413,RAVER,Place Ravezies - le Bouscat,44.86707000,-0.57585200,1,TRAVESI
8814,SPO84R,Plaine des Sports,44.91141200,-0.74080800,1,BSPORTS
8815,SPO84A,Plaine des Sports,44.91099500,-0.74170600,0,BSPORTS
460,PLA75A,Plaisance,44.81643600,-0.68678000,1,BPLAIS2
5852,PLA40A,Plaisance,44.86427700,-0.50662200,1,BPLAISA
5853,PLA40R,Plaisance,44.86439000,-0.50648900,1,BPLAISA
731,PLA75R,Plaisance,44.81649200,-0.68644200,1,BPLAIS2
1091,PCI36R,Plein Ciel,44.84929500,-0.64402300,0,BPCIEL
368,PCI36A,Plein Ciel,44.84984300,-0.64409700,1,BPCIEL
9849,PLE819,Plein soleil,44.91597000,-0.68128700,0,BSCOPLE
9854,PL819R,Plein Soleil,44.91598900,-0.68127600,0,BSCOPLE
1540,POI56A,Poincaré,44.85957129,-0.59898210,0,
2216,POI57R,Poincaré,44.86198900,-0.59306700,0,BPOINC
2874,POI21R,Poincaré,44.76466667,-0.57008499,0,
2878,POI21A,Poincaré,44.76475787,-0.57033114,0,
2917,POI56R,Poincaré,44.86006918,-0.59947022,0,
69,POI57A,Poincaré,44.86185800,-0.59294500,0,BPOINC
9636,SCOPOI,Point du Jour,44.90010000,-0.76162500,0,BSCOPOI
3359,ANP23R,Pole empl Bègles,44.78902530,-0.56565907,0,
5210,PGE03R,Pole Univ Gestion,44.84428156,-0.55776741,0,
5211,PGE03A,Pole Univ Gestion,44.84463856,-0.55815741,0,
100,BERT9R,Polyclinique Bordeaux Nord,44.86452000,-0.57944100,1,BBERTHE
209,BERT9A,Polyclinique Bordeaux Nord,44.86495300,-0.57803700,1,BBERTHE
13126,PO460A,Pomme d'Or,44.91385211,-0.51865136,0,
13127,PO460R,Pomme d'Or,44.91383331,-0.51867555,0,
1710,BPD90R,Pomme d'Or,44.91354000,-0.51797200,1,BBPDOR
955,BPD90A,Pomme d'Or,44.91368500,-0.51766400,1,BBPDOR
8742,CAC02A,Pompe au Breteil,44.88572700,-0.64123000,1,BCACAMU
8743,CAC02R,Pompe au Breteil,44.88577100,-0.64128300,1,BCACAMU
9691,9691,PONT AMONT,44.86306057,-0.55279916,0,
1630,PBO07R,Pont de Bouliac,44.82120100,-0.51339100,1,BPBOULI
191,PBO07A,Pont de Bouliac,44.82106700,-0.51334500,1,BPBOULI
6531,SCOPDB,Pont de Bouliac,44.82055200,-0.51280600,0,BSCOPDB
9343,SCOCANA,Pont de Canteloup,44.99935600,-0.51345600,0,BSCOCAN
9344,SCOCANR,Pont de Canteloup,44.99938000,-0.51356000,0,BSCOCAN
2347,PCAU9R,Pont de Cauderès,44.81783035,-0.57764297,0,
3217,ROO40A,Pont de Cauderès,44.81678900,-0.57638600,1,BROO40
3218,ROO40R,Pont de Cauderès,44.81666700,-0.57655600,1,BROO40
2735,POR84R,Pont de l'Orient,44.80489700,-0.64899200,1,BPORIEN
2737,ORI47R,Pont de l'Orient,44.80561300,-0.64858300,1,BPORIEN
2757,ORI47A,Pont de l'Orient,44.80574600,-0.64837600,1,BPORIEN
5263,POR84A,Pont de l'Orient,44.80476700,-0.64881900,1,BPORIEN
101,DPM15A,Pont de la Maye,44.77966767,-0.56602706,0,
3479,PAI20A,Pont de La Maye,44.78065660,-0.56610246,0,
5726,DUC88A,Pont de la Maye (vers Courréjean),44.78161100,-0.56499900,1,BDUCROS
5727,DUC88R,Pont de la Maye (vers Lycée V. Havel),44.78164400,-0.56509000,1,BDUCROS
9633,SCOPONA,Pont de la Pierre,44.89795800,-0.75941500,0,BSCOPON
9634,SCOPONR,Pont de la Pierre,44.89792000,-0.75945000,0,BSCOPON
2707,PTL20R,Pont de Langon,44.76021963,-0.55648294,0,
3,PTL20A,Pont de Langon,44.75996286,-0.55634021,0,
1303,PTP92R,Pont de Peyre,44.97118000,-0.47973200,0,BPOTPEY
2160,PTP92A,Pont de Peyre,44.97117300,-0.47968100,0,BPOTPEY
2205,PGA57A,Pont du Gail,44.88019587,-0.60803790,0,
2211,PGA57R,Pont du Gail,44.87993600,-0.60742500,0,BPGAIL
9044,PGA29A,Pont du Gail,44.88075000,-0.60679300,1,BPGAIL
1442,PGU09R,Pont du Guit,44.82378400,-0.55843200,0,BPGUIT
3779,PVI57A,Pont du Vigean,44.88252000,-0.62109300,1,BPVIGE
3780,PVI57R,Pont du Vigean,44.88255800,-0.62101900,1,BPVIGE
4034,PSJ08A,Pont Saint Jean,44.83438804,-0.54926234,0,
9702,PSJ25A,Pont Saint-Jean (rive droite),44.83499000,-0.55298600,1,BPONTSJ
9703,PSJ25R,Pont Saint-Jean (rive droite),44.83512700,-0.55290600,1,BPONTSJ
13189,PSVEIL,Pont Simone Veil (Rive Gauche),44.82037900,-0.54204600,0,BPSVEIL
201,PSJ08R,Pont St Jean,44.83443950,-0.55159611,0,
956,PSJ19A,Pont St Jean,44.83016591,-0.55642977,0,
5645,PON07A,Pontet,44.93552400,-0.48443400,1,BPONTET
5646,PON07R,Pontet,44.93553000,-0.48423100,1,BPONTET
1564,FLU02R,Port de Bègles,44.79767600,-0.53023500,1,BFLUVI
2609,FLU02A,Port de Bègles,44.79744100,-0.53024600,1,BFLUVI
9742,PGB69,Port de Bègles,44.79909000,-0.52798200,1,BPORGB
164,PLO92R,Port Lopès,45.02549800,-0.57583400,0,BPLOPES
2683,PLO92A,Port Lopès,45.02555400,-0.57604100,0,BPLOPES
13150,PB016R,Porte de Bourgogne,44.83640300,-0.56510900,1,BPBOURG
3712,BRGAA,Porte de Bourgogne,44.83724800,-0.56629000,1,TBRGA
3713,BRGAR,Porte de Bourgogne,44.83718600,-0.56627300,1,TBRGA
3772,BRGCA,Porte de Bourgogne,44.83719100,-0.56640000,1,TBRGC
3773,BRGCR,Porte de Bourgogne,44.83713700,-0.56638400,1,TBRGC
3825,PBOUR,Porte de Bourgogne,44.83658500,-0.56618400,0,BPBOURG
8581,PBO58R,Porte de Bourgogne,44.83664900,-0.56503600,1,BPBOURG
8801,PBORG,Porte de Bourgogne,44.83641800,-0.56578100,0,BPBOURG
3157,PCA51A,Poste de Caudéran,44.85132340,-0.60900742,0,
3171,PCA51R,Poste de Caudéran,44.85132252,-0.60931144,0,
9662,SCOPOT,Poticon,44.92345300,-0.74994700,0,BSCOPOT
2734,POU46R,Poudrière,44.78269300,-0.68808400,1,BPOUDR
2768,POU46A,Poudrière,44.78272700,-0.68813700,1,BPOUDR
5838,POU68A,Pouqueyras,44.86325100,-0.48139100,0,BPOUQUE
5839,POU64A,Pouqueyras,44.86320400,-0.48145200,0,BPOUQUE
1035,PRA75A,Pradas,44.82680900,-0.65877500,1,BPRADA
344,PRA75R,Pradas,44.82677100,-0.65827800,0,BPRADA
673,PRE54R,Pressensé,44.85622500,-0.60212500,0,BPRESS
898,PRE54A,Pressensé,44.85665400,-0.60277400,1,BPRESS
